"GEOID","cluster","cluster_label","total_pop","pct_white","pct_black","pct_asian","pct_hispanic","median_age","poverty_rate","median_income","unemployment_rate","education_low","uninsured_rate","language_isolation","disability_rate","housing_overcrowding","owner_burden_rate","renter_burden_rate","outdoor_worker_rate"
"93651",4,"White / Older / Mid-low income",1915,0.718015665796345,0,0.00417754569190601,0.207832898172324,50.2,0.0182767624020888,108594,0.0687022900763359,0.069398545935228,0.0684073107049608,0,0.106527415143603,0,0.154589371980676,0.369565217391304,0.224043715846995
"92201",3,"Hispanic / Younger / Low income",65347,0.213567570049122,0.0281726781642616,0.0175065419988676,0.733132354966563,37.6,0.201729374573855,42757,0.114900969506927,0.264998049966735,0.12770522676052,0.166557505894682,0.110401037325183,0.00876122395606312,0.396307692307692,0.583142960201996,0.11817655990167
"95817",1,"White / Mid-low income",13461,0.464527152514672,0.15719485922294,0.0863234529381175,0.235569422776911,35,0.233441828779048,45410,0.0752480705622933,0.154719589257504,0.0923958097821991,0.0541499537179883,0.164217348707514,0.00483011325782811,0.306214227309894,0.46318156267566,0.0645305514157973
"95818",22,"White / Mid-high income",21732,0.548315847598012,0.0740382845573348,0.131004969630039,0.172234492913676,40.3,0.161589159791676,80938,0.0645188076060782,0.080704603660441,0.0361440228666267,0.0499901594174375,0.118067401226315,0.00306936771025169,0.188295165394402,0.383065380493033,0.0340848570921356
"95822",1,"White / Mid-low income",45323,0.269620281093485,0.14562142841383,0.198133398053968,0.330450323235443,37.6,0.172229401541821,54552,0.0915048426733484,0.17061069948102,0.074285080913323,0.088871059090051,0.151651518510308,0.00318889514162446,0.260303200449186,0.505502257336343,0.0784448923305399
"95693",20,"White / High income",6759,0.646545346944814,0.0193815653203137,0.0554815801154017,0.230359520639148,46.7,0.0627962085308057,100679,0.0465639049454078,0.087,0.0195497630331754,0.0222910216718266,0.103228672985782,0,0.297926150733434,0.255506607929515,0.112495789828225
"93458",2,"Hispanic / Younger / Low income",57369,0.0913385277763252,0.00850633617458906,0.0394115288744792,0.854642751311684,26.9,0.199462489170218,53890,0.0609710481035386,0.543172258470506,0.221381383480723,0.333385338455838,0.0721276521374393,0.0399092970521542,0.34508126603935,0.54529451591063,0.42626673040153
"93662",2,"Hispanic / Younger / Low income",30922,0.120561412586508,0.00763210659077679,0.0423323200310459,0.80890628031822,30.6,0.250917952883834,42305,0.071173837165187,0.329098608590442,0.137994868630444,0.174690750632556,0.0938910720665129,0.00329566854990584,0.315703824247356,0.574860335195531,0.255534678539335
"93668",10,"White & Hispanic / Mid-low income",1173,0.202046035805627,0,0,0.797953964194373,39.1,0.172208013640239,45074,0,0.436185133239832,0.0494458653026428,0.2336860670194,0.0502983802216539,0,0.0394088669950739,0.666666666666667,0.631336405529954
"90041",16,"Mixed race / High income",29516,0.297601300989294,0.0185662013823011,0.284320368613633,0.365462799837376,39.7,0.106155507559395,80547,0.0644036125817502,0.110409638554217,0.0649106624303919,0.0663084363245567,0.125960848621503,0.00822706705059646,0.320545277507303,0.482240139463936,0.0352173623593636
"92107",5,"White / Older / Mid-high income",31148,0.763676640554771,0.0206112752022602,0.0383331193013998,0.134069603184795,35.7,0.0955494762127177,82522,0.0466518083274238,0.0398466155385128,0.0703891379198337,0.00959602737887532,0.080166309361398,0.000799534816106992,0.339526411657559,0.440856313497823,0.0443122044524733
